title,review,rating,date,developerResponse
10만원 굿,최저 투자금액이 10만원이라 만족스럽네요. 써보고 수익이 괜찮으면 점차 늘려가볼게요.,5,2021-05-22 02:53:05,
기대되는 AI투자입니당,직접투자는 해봤지만 AI투자는 처음이에요 직관적인 부분도 좋고 한 번 투자해볼게요,5,2021-03-24 03:49:18,
편리하고 좋네요~,"개발자님 앞으로 신속정확 업글 부탁드립니다~ ^^
잘쓸게요!",5,2019-12-06 05:06:36,안녕하세요! 앞으로 편리하고 다양한 기능들이 추가될 예정이니 기대해주세요. 더 나은 서비스 제공해드릴 수 있도록 노력하겠습니다 ;)
상담사 분들이,앱 업데이트하고 잘 못찾앗는데 문의하니까 알려주시더라구요 굿,5,2021-06-02 01:45:40,
다 떠나서 상담사 만족입니다.,"앱들이 많고 많아 비교도 많이 해보실텐데 
유독 상담사가 친절 해서 마음에 들어용",5,2020-05-04 06:18:46,"안녕하세요, 파운트리오 님 :)

최근 자산관리를 도와주는 좋은 서비스들이 많이 등장했는데요. 파운트는 자산을 관리해주는 서비스라면 좋은 관리성과는 기본이고 불안할 때, 궁금할 때 바로 소통할 수 있는 서비스가 되어야 한다고 생각을 하고 있습니다!!

앞으로도 사용하시면서 궁금한 점이 있으시다면, 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락 부탁드립니다 :)"
쉬운편이에ㅛ,투자가 어렵다는 생각을 바꿔줘서 고맙습니다,5,2021-06-19 02:05:20,
좋아요,파운트 하면서 공부 많이 하고 잇어요 투자가 재밌어지는앱 ㅠㅠ,5,2021-06-09 04:32:06,
저축 중입니다,개인투자가 너무 어렵고 힘들어서 파운트 시작했어요,5,2021-06-18 00:35:55,
해외 직구폰이라,공인인증서 가끔 불러오기 오류나서 가입하면서도 짜증날 걱정했는데 공인인증서 없이 가입되니까 편하네요.,5,2018-11-08 08:38:23,고객님 소중한 의견 감사합니다 :) MK파운트에서는 말씀하신대로 공인인증서 없이 간편하게 계좌개설이 가능합니다. 더욱더 편리한 자산관리 앱이 되도록 최선을 다하겠습니다!
일단시작,유투브에 광고보다가 시작하게 되었어요 괜찮은 것 같네요,5,2021-05-23 13:53:55,
유용한 자산관리 앱!!,"생각한것보다 훨씬 도움이 되네요
자주 사용해야할 것 같아요!!",5,2020-02-25 03:24:38,
자산관리에많은도움이되는것같습니다,알기쉽게 자신의투자성향을 알수있게 되어있습니다,5,2020-02-23 04:59:38,
편하네요,ㅜㅜ 바로 확인 되면 좋은데 포트폴리오 기간이 소요되야 확인 가능하네요,5,2021-06-18 22:26:50,
상담만족,항상 상냥하게 전화받아주셔서 감사합니다 덕분에 파운트해요,5,2021-06-16 02:36:18,
좋아요,기계가 사람보다낫다 혼자한거 개망했는데 여긴 수익이 나네,5,2021-06-09 04:32:02,
파운트 화이팅,파운트에 투자하기 잘한거같아요 앞으로도 잘 부탁드립니다.,5,2021-06-02 01:29:49,
소액투자 중입니다,일단 돈이 없으니 30만원으로 소소하게 시작해봅니다.,5,2021-05-22 02:53:06,
카톡 상담사,초록색 화면만 나와서 답답했는데 상담원이 상냥하게 해결해줬어요,5,2021-06-02 01:46:32,
첫 펀드를 파운트에서,"“커피값으로 목돈 만들기”
여러 다른 매체/앱을 비교한 후, 파운트로 시작을 결정하였습니다.

경제적 자유를 위해 요즘은 모두 자산관리에 관심을 보이고 있는 것 같습니다. 저 또한 그렇구요. 

펀드는 처음이라 고민하며 결정했습니다.

아직 7일차라 그렇다한 수익은 나지않지만, 소액으로 하기때문에, 점차 쌓이다 보면 좋은 결과가 있을 거라 생각해요.

상담해주시는 분들의 빠른 피드백과 앱 오류 없는 부분이 가장 좋고, 상품의 절제된 다양성에 매력을 느꼈습니다. 투자 상품들이 너무 많으면 개인적으로 정신이 없어서 ㅎㅎㅎ

로봇어드바이저와 인공지능의 투자라니, 제 멀지않은 텅장이 멋져질 것 같습니다. ◡̈",5,2020-12-02 08:16:15,
좋아요,투자에 대해서 하나둘씩 지식을 쌓고있습니다 설명이 쉬워서 좋아요,5,2021-06-15 13:47:16,
ETF 해보려합니다,이럴거면 펀드하지말고 ETF할걸그랬네요 펀드빼고 ETF로 다시 시작합니다 ㅋㅋ,5,2021-06-01 10:45:37,
편하게 이용중입니다,ETF 펀드 이용중인데 재테크 관리에 유용한 앱인 것 같아요.,5,2020-10-26 05:54:28,
돈이 어디갔는지 모르겠어요,펀드 계좌 개설하고 돈 입금했는데 부족하다고 해서 해지하고 다시 하려고 했는데 다시 안돌려주는 건가요? 1000원밖에 안넣어서 큰 돈은 아니지만 그래도 말도 없이 날아갔다고 생각하니 조금 황당합니다;; 다시 못찾나요?,1,2021-05-24 22:02:36,"안녕하세요, Xodus1235 고객님 :) 돈이 사라진 것 같아 많이 당황스러우셨군요. 파운트에서 제공되는 투자 서비스는 증권사 협력을 통해 이루어지고 있습니다. 고객님의 자산은 증권사 계좌로 입금해주신 것이기 때문에 해당 계좌에 예치된 상태로 남아있으며 파운트와의 계약만 해지된 상태입니다. 원하는 계좌로의 이체는 증권사 앱을 통해 가능한 점 이용에 참고해주세요! 보다 상세한 안내가 필요하실 경우 파운트 카카오톡 센터로 연락주시길 바랍니다."
좋네요,초보 투자자인데 설명도 잘 되있고 쉽게 이용할 수 있어서 좋네요,5,2021-06-16 02:37:29,
만족합니다.,용돈벌이한다 치고 투자중이에요 잘 됐으면 좋겠네요,5,2021-06-15 13:42:07,
주단테,파운트에서는 저녁에도 상담을 해주거나 다음날 상담으로 전달해주거나 해서 좋네요,5,2021-05-31 10:47:48,
안정적이네요,코스피 무너질때 방어하는걸 보니 확실히 안정성이 좋네요.,5,2021-05-22 02:52:59,
김민희,수익이 생각보다 나와서 신기했어요 조금 더 넣어보기로 했습니다.,5,2021-06-15 13:50:47,
광고성 글은 알림이 안뜨게 해주세요,알림을 해지해놓으면 꼭 봐야하는 알림도 못받게 되는데 광고성 글은 알림이 안 뜨게 해주시면 안되나요? 그리고 앱 실행 후 첫화면에는 my 자산 보이게 해주세요. 개편된 후 불편합니다.,2,2020-09-23 02:00:15,"안녕하세요, bdz00님 :)

파운트 앱알림의 경우 투자를 하시면서 꼭 아셨으면 하는 내용을 발송해드리고 있습니다 :)
만일 해당 내용의 푸쉬를 원하지 않으실 경우 앱 내에서 푸쉬 알림받기 설정을 해제를 해주시면 되고, 리밸런싱과 같이 주요한 알림은 문자로도 발송이 되고 있으니 놓치지 않으실 수 있습니다!

추후 말씀해주신 것처럼 시스템 알림과 시장정보 알림 등을 분류할 수 있도록 개발팀에 의견을 전달하도록 하겠습니다. MY자산의 부분은 추후 해당 탭 개편과 함께 업데이트 될 예정입니다.

기타 문의 사항이 있으시다면 카카오톡(https://fount.pub/talk) 으로 연락 부탁드리겠습니다!"
수익은 어떻게 인출?,수익난거 짱신기해요 근데이거해지안하면 못가지나요?,5,2021-06-14 04:31:28,
투자중,카톡으로 친절하게 상담해주셔서 감사합니다,5,2021-06-09 04:34:30,
초보들이 쓰기 좋은 앱이네요.,"투자를 처음 해봅니다. 주식이나 펀드에 대해 박학다식하지 않아 시작이 어려웠는데요, 이 앱을 쓰고 나서 조금씩 더 배우고 있습니다. 

시작이 항상 어렵지만, 일단 100만원 소액만 투자를 해보았어요. 괜찮았습니다. 설문조사를 통해 제 투자 성향을 파악해주고, 그에 따르는 펀드 아이템들을 AI가 대신 골라서 투자를 해줍니다.  

사람이 펀드 매니징을 해주는 것이 아닌 AI가 해주기 때문에 저는 더 신뢰가 갔던거같아요. 적어도 떼먹힐 일이 없을거같아서 ㅋㅋㅋ 

뭐 항상 수익율이 오르고 승승장구하지만은 않지만 뭐 시장경제가 다 그런 법이니까요.  장기적으로 보았을 때 적금 수익보다 이자율이 더 좋아서 마음에 듭니다. 또한 주기별로 리밸런싱이 들어가서, 투자성향을 바꾸거나, 투자 종목이 가끔 바뀌기 때문에 지루하지 않네요. 

앞으로 좋은 이벤트나 수익률을 기대하며,,,,, ㅊ추천글을 마칩니다. 모두들 파운트 하십쇼~~!!~!~!!",5,2021-03-05 11:01:39,
추천받아 사용 중,추천 받아 사용 중인데 초보가 사용하기에도 편리하고 쉽게 되어 있어요. 좋습니다.,5,2020-02-24 06:55:42,
문의,"어플 깔고 시작하려고 보니 ""개인정보 제3자 제공에 동의한 것으로 간주"" 라고 쓰여 있던데 뭔가요? 어플 가입 후에 주식 관련 연락 엄청 온다는 어떤분 작성글 답변에는 아닌것처럼 쓰셨던데 정확한 답변 부탁드려요",1,2020-11-08 19:26:56,"안녕하세요, 아레스 76 고객님 :)
먼저, 개인정보에 대한 부분은 안심하셔도 좋습니다.
제3자 정보제공이 발생할 수 있는 항목은 증권사, 한국예탁결제원, 코스콤 등 거래에 필요한 기관과 금융감독원, 금융투자협회와 같은 감독기관 입니다.

파운트 서비스는 투자 자문서비스이기 때문에 필수로 제공이 되어야 하는 항목이 있어 제3자 정보제공 동의를 받고 있으나, 그 외로 고객분들의 정보를 외부로 전달하지 않습니다."
고객센터 빠름,가끔 오류가 발생해도 피드백이 빨라서 좋습니다.,5,2021-05-26 04:16:33,
수익이 너무 안나요,"같은 기간에 가입한 카카오페이는 15%가까이 수익이 났는데 파운트는 제자리에 해지해보려고 보니 수수료 빼면 오히려 마이너스라 빼지도 못하고 
ㅡㅡ^ 
카카오페이펀드 할껄 괜히 여기 넣었네 ...",1,2021-07-22 09:24:50,다양한 요인으로 인해 변화하는 시장 사이클이 반복될수록 포트폴리오의 성과가 좋아질 수 있게 구성이 되어 있습니다. 권장되는 투자운용기간에 따라 그에 맞는 변동성을 가지고 성과를 추구해 나가도록 운용하고 있으니 성향에 맞는 투자기간을 확보해주시면 감사하겠습니다. 수익률 관련 상담 또는 앱 이용 사항은 카카오톡 고객센터(앱 내 '1:1 문의사항')로 연락주시면 최대한 빠르게 안내드리겠습니다.
담백한 투자,넣어놓고 잊었다가 나중에 꺼내보면 목돈이 되는 기분이에여,5,2021-06-18 00:31:19,
개인적으로,주식 투자가 너무 어려워서 방향을 바꿨습니다,5,2021-06-02 01:41:17,
수수료가 엄청나군요,일반 펀드 회사도 3%이상의 수수료는 거의 못본거같은데 이어플은 수수료가 10~15%나 되는 이유가 만가요? 해외 주식 익덱스etf도 수수료가 0.04%이며 현제 엄청난 수익을 자랑하는 ARK 투자도 0.65%인데 자산규모 면에서 안전성에비해서도 자는 납득 할수없는 수수료네요,1,2021-01-24 04:44:24,"안녕하세요, 에딧M 고객님 :)

말씀해주신 펀드사의 수수료는 원금기준 3%를 말씀하시는 것이고, 파운트의 수수료는 수익금의 15%이기 때문에 비교 기준을 동일하게 변경하여 설명드리면, 일반적인 파운트 중립형 목표수익률인 7% 가량의 수익이 날 경우 수수료는 1.05%가 됩니다.

실제로는 3%와 파운트 1%로 비교를 해주시는 것이 더 정확하며, ARK 상품들은 특정 테마에 투자하는 상품들이기 때문에 변동성관리가 되는 포트폴리오가 아니지만, 저희는 자산배분을 통해 변동성관리를 하는 상품이기 때문에 일반적인 ETF와 운용방식이 다르기 때문에 수수료 기준도 다르다고 봐주시면 됩니다 ㅎ
 다른 문의사항, 개선 요청 사항이 있다면 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 연락을 남겨주세요!"
하락장을 피하기는 어렵나보네요,"증시가 오를 때는 안정적으로 올라왔던 것 같은데
하락장에선 빠지는걸 막긴 어렵네요",4,2018-11-07 11:41:14,안녕하세요. 파운트입니다. 10월에 접어든 이후 미국 기준금리 인상과 기술주의 조정에 따라 글로벌 경제가 큰 폭으로 하락하는 현상을 보였습니다. 코스닥 지수가 10월 한달동안 -21.1% 정도 하락한데 비해 MK파운트는 방어가 잘되었다고 볼 수 있습니다. 향후에도 고객님의 자산을 안전하게 지켜드리겠습니다. 최선을 다하는 파운트가 되겠습니다!
주린이,소액으로 부담 없이 할수 있는 상품들이 있어 좋은 것 같습니다,5,2021-05-31 10:13:11,
비밀보장 듣다 투자하게 된 썰..,"팟캐스트 비밀보장 듣는데 파운트 광고하길래 여느 광고와 다름없이 그런게 있는가부다 했습니다.

근데 2021년 오고 난 2020년에 주식도 안 샀구, 인생 넘 소박하게 이렇게 다람쥐 도토리 모으듯 살아두 되나라는 생각이 들었어요. 

저는 투자를 잘 모르고 남편은 아는데 관심이 없어요.. 그때 문득 파운트가 떠올랐어요. 송은이 김숙 언니들이 앱 리뷰에 비밀보장 듣고 다운 받았다는 얘기가 있어 뿌듯했다고 한 게 생각나서  파운트를 받아봤습니다. 그리고 투자했는데 1주일 만에 거의 3% 수익이네요? 물론 실현하지 않으면 수익은 아니지만 기분은 좋네요!

한투, 신투, 토스, 카투,에임등 다양한 투자 서비스 옵션이있었지만 파운트를 선택한 건 비밀보장 덕입니다욧! 그리고 파운트 열일해주세요 제 도토리 많이많이 크게 해주세요~~",5,2021-01-13 11:45:33,
넘나 편하고 좋아요!!,초보 투자자한테 딱인듯. 최소 8프로 이상으로 수익률로 좋고 편해서 좋아요!!,5,2020-01-31 14:45:26,
좋아요,"금융앱은 거래은행말고는 처음인데

확실히 은행에 넣어두는것보다  수익율괜찮네요",5,2020-01-29 01:39:29,"만족을 드릴 수 있어 참 기쁩니다. 
요즘같은 저금리시대에 예금/적금으로는 자산가치를 지키기가 어렵죠. 파운트와 함께 차근차근 꾸준히 모으시다보면 어느새 불어나있는 목돈을 발견하실 거예요 :)"
